"dayOmit","scapnumOmit","scapnumactual","yactual","yhat","resid"
268,"S1","S1",268,1681.10016111111,-1413.10016111111
268,"S1","S2",268,810.104738888889,-542.104738888889
268,"S1","S3",268,756.959555555555,-488.959555555555
268,"S1","S5",268,780.146427777777,-512.146427777777
268,"S1","S1",516,1248.76249444445,-732.762494444445
268,"S1","S1",741,1393.92058333334,-652.920583333336
268,"S1","S1",1012,1060.6944,-48.6944000000005
268,"S1","S1",1278,1900.59966111111,-622.599661111109
268,"S1","S1",1513,1689.65621111111,-176.656211111108
268,"S1","S1",1827,2767.42067222222,-940.420672222221
268,"S1","S1",2141,2562.79374444444,-421.793744444441
268,"S1","S1",2395,2507.88002222222,-112.880022222223
268,"S1","S1",2656,2860.88376666666,-204.883766666665
268,"S1","S1",2915,3168.93131111111,-253.931311111111
268,"S1","S1",3181,3057.51970555556,123.480294444444
268,"S1","S1",3388,3627.26356666667,-239.263566666668
268,"S1","S1",3949,3771.74718333334,177.252816666664
268,"S1","S1",4267,4172.32576666666,94.6742333333359
268,"S1","S1",4731,4265.80844444443,465.191555555566
268,"S1","S1",4972,3533.34535,1438.65465
268,"S2","S1",268,1459.35412777778,-1191.35412777778
268,"S2","S2",268,813.370305555556,-545.370305555556
268,"S2","S3",268,768.51195,-500.51195
268,"S2","S5",268,851.599283333333,-583.599283333333
268,"S2","S2",516,1671.53750555555,-1155.53750555555
268,"S2","S2",741,792.112872222222,-51.1128722222222
268,"S2","S2",1278,1564.24365555556,-286.243655555555
268,"S2","S2",1513,1694.16484444444,-181.164844444443
268,"S2","S2",1827,1644.74353333333,182.256466666669
268,"S2","S2",2141,2435.33225555556,-294.332255555557
268,"S2","S2",2395,2827.5404,-432.540400000002
268,"S2","S2",2656,2579.94473333333,76.055266666669
268,"S2","S2",2915,2834.31901111111,80.6809888888897
268,"S2","S2",3181,3802.67652222223,-621.676522222226
268,"S2","S2",3388,2982.07732777778,405.922672222219
268,"S2","S2",3673,2844.71776666667,828.282233333334
268,"S2","S2",3949,3611.66121111111,337.33878888889
268,"S2","S2",4267,3752.17058888889,514.829411111112
268,"S2","S2",4473,4450.68315,22.3168499999992
268,"S2","S2",4731,3112.93602777778,1618.06397222222
268,"S2","S2",4972,4533.90478333333,438.095216666666
268,"S3","S1",268,1339.25543333333,-1071.25543333333
268,"S3","S2",268,852.100105555556,-584.100105555556
268,"S3","S3",268,856.519016666667,-588.519016666667
268,"S3","S5",268,810.579944444444,-542.579944444444
268,"S3","S3",516,794.338194444444,-278.338194444444
268,"S3","S3",741,826.176394444444,-85.1763944444443
268,"S3","S3",1012,935.87525,76.1247499999998
268,"S3","S3",1278,1631.55515,-353.555149999998
268,"S3","S3",1513,1442.67296111111,70.3270388888893
268,"S3","S3",1827,1657.53165,169.46835
268,"S3","S3",2141,1644.15886666667,496.841133333333
268,"S3","S3",2395,2412.89405,-17.8940500000022
268,"S3","S3",2656,3085.10667222222,-429.106672222223
268,"S3","S3",2915,2388.14681111111,526.853188888889
268,"S3","S3",3181,3481.93665,-300.936650000002
268,"S3","S3",3388,3297.15698333333,90.8430166666676
268,"S3","S3",3673,3716.04353888889,-43.0435388888855
268,"S3","S3",3949,3678.48018888889,270.519811111109
268,"S3","S3",4267,4356.00412777778,-89.0041277777837
268,"S3","S3",4731,3773.22412777778,957.775872222219
268,"S3","S3",4972,4006.38449999999,965.615500000006
268,"S5","S1",268,1344.63926666667,-1076.63926666667
268,"S5","S2",268,718.441799999999,-450.441799999999
268,"S5","S3",268,770.727094444444,-502.727094444444
268,"S5","S5",268,864.974838888889,-596.974838888889
268,"S5","S5",516,1085.60731666667,-569.607316666668
268,"S5","S5",741,1196.80663333333,-455.806633333334
268,"S5","S5",1012,1373.03541111111,-361.035411111111
268,"S5","S5",1278,1503.90372222222,-225.903722222219
268,"S5","S5",1513,1632.66369444444,-119.663694444444
268,"S5","S5",1827,2019.44491666666,-192.444916666665
268,"S5","S5",2141,3093.07223333333,-952.072233333329
268,"S5","S5",2395,2700.03098333333,-305.030983333334
268,"S5","S5",2656,2520.36060555555,135.639394444449
268,"S5","S5",2915,2659.75686111111,255.243138888891
268,"S5","S5",3181,3704.30146111111,-523.301461111112
268,"S5","S5",3388,3541.13425,-153.134249999997
268,"S5","S5",3673,2710.98412777777,962.015872222226
268,"S5","S5",3949,3459.04970555555,489.950294444451
268,"S5","S5",4267,4489.95953888889,-222.959538888892
268,"S5","S5",4972,4288.41681111111,683.583188888888
516,"S1","S1",268,1590.89647777778,-1322.89647777778
516,"S1","S1",516,2121.35338333333,-1605.35338333333
516,"S1","S2",516,2321.14552222222,-1805.14552222222
516,"S1","S3",516,598.541061111112,-82.5410611111116
516,"S1","S4",516,854.196705555556,-338.196705555556
516,"S1","S5",516,1267.50380555556,-751.503805555556
516,"S1","S1",741,1304.74182777778,-563.741827777777
516,"S1","S1",1012,1024.80006666667,-12.8000666666674
516,"S1","S1",1278,1839.50822777778,-561.508227777775
516,"S1","S1",1513,1665.36718888889,-152.367188888888
516,"S1","S1",1827,2760.28583888889,-933.28583888889
516,"S1","S1",2141,2671.56621666666,-530.566216666662
516,"S1","S1",2395,2498.45226666667,-103.452266666667
516,"S1","S1",2656,2869.02329444444,-213.023294444437
516,"S1","S1",2915,3132.12804444445,-217.128044444446
516,"S1","S1",3181,3051.01418333333,129.985816666671
516,"S1","S1",3388,3612.77585555555,-224.775855555555
516,"S1","S1",3949,3761.57442222222,187.425577777778
516,"S1","S1",4267,4113.35323333333,153.646766666668
516,"S1","S1",4731,4270.2949,460.705099999998
516,"S1","S1",4972,3531.91130555556,1440.08869444444
516,"S2","S2",268,824.861916666667,-556.861916666667
516,"S2","S1",516,1864.06215555556,-1348.06215555556
516,"S2","S2",516,2036.81361666667,-1520.81361666667
516,"S2","S3",516,680.432272222223,-164.432272222223
516,"S2","S4",516,943.360072222223,-427.360072222223
516,"S2","S5",516,1430.52426666667,-914.524266666666
516,"S2","S2",741,880.691955555555,-139.691955555555
516,"S2","S2",1278,1493.72091666667,-215.720916666668
516,"S2","S2",1513,1657.36275,-144.36275
516,"S2","S2",1827,1664.97276111111,162.027238888889
516,"S2","S2",2141,2417.92566111111,-276.925661111113
516,"S2","S2",2395,2790.67857777778,-395.67857777778
516,"S2","S2",2656,2655.01805,0.981949999999415
516,"S2","S2",2915,2862.78198333333,52.2180166666699
516,"S2","S2",3181,3784.37236111111,-603.372361111113
516,"S2","S2",3388,2973.93570555556,414.064294444445
516,"S2","S2",3673,2898.01260555555,774.987394444448
516,"S2","S2",3949,3616.46763888889,332.532361111113
516,"S2","S2",4267,3812.39930555555,454.60069444445
516,"S2","S2",4473,4438.02815,34.9718499999972
516,"S2","S2",4731,3058.38156111111,1672.61843888889
516,"S2","S2",4972,4546.19881111111,425.801188888885
516,"S3","S3",268,661.114572222222,-393.114572222222
516,"S3","S1",516,2008.06356666666,-1492.06356666666
516,"S3","S2",516,2201.73827777778,-1685.73827777778
516,"S3","S3",516,662.694861111111,-146.694861111111
516,"S3","S4",516,885.406116666666,-369.406116666666
516,"S3","S5",516,1290.21399444445,-774.213994444445
516,"S3","S3",741,676.55326111111,64.4467388888896
516,"S3","S3",1012,930.796477777778,81.2035222222216
516,"S3","S3",1278,1552.69884444444,-274.698844444442
516,"S3","S3",1513,1406.65883333333,106.341166666668
516,"S3","S3",1827,1970.06169444444,-143.061694444442
516,"S3","S3",2141,1611.11736666666,529.882633333336
516,"S3","S3",2395,2405.31797777778,-10.3179777777777
516,"S3","S3",2656,3073.08020555556,-417.08020555556
516,"S3","S3",2915,2552.50549444444,362.494505555557
516,"S3","S3",3181,3493.29637222222,-312.296372222223
516,"S3","S3",3388,3294.10710555555,93.8928944444456
516,"S3","S3",3673,3746.02246111111,-73.0224611111062
516,"S3","S3",3949,3715.98587222222,233.014127777776
516,"S3","S3",4267,4344.40634444445,-77.4063444444473
516,"S3","S3",4731,3762.78582222222,968.214177777779
516,"S3","S3",4972,4012.86421111111,959.135788888892
516,"S4","S1",516,1674.66483333333,-1158.66483333333
516,"S4","S2",516,1856.24805555555,-1340.24805555555
516,"S4","S3",516,563.842916666666,-47.8429166666663
516,"S4","S4",516,778.388877777779,-262.388877777779
516,"S4","S5",516,1278.85896111111,-762.858961111112
516,"S4","S4",741,905.637155555556,-164.637155555556
516,"S4","S4",1012,836.237200000001,175.762799999999
516,"S4","S4",1278,1104.62963333333,173.370366666665
516,"S4","S4",1513,1401.58990555555,111.410094444446
516,"S4","S4",1827,2264.13869444444,-437.138694444444
516,"S4","S4",2141,2577.94805555556,-436.948055555561
516,"S4","S4",2395,2347.55388888889,47.4461111111127
516,"S4","S4",2656,2610.59073333333,45.409266666667
516,"S4","S4",2915,3482.36515555556,-567.365155555558
516,"S4","S4",3181,3432.95099444445,-251.950994444446
516,"S4","S4",3388,3448.57958333333,-60.5795833333327
516,"S4","S4",3673,2693.88817777778,979.111822222219
516,"S4","S4",3949,3733.15903333334,215.840966666659
516,"S4","S4",4267,4544.53752222223,-277.537522222227
516,"S4","S4",4731,3826.46165000001,904.538349999994
516,"S4","S4",4972,3691.48962222222,1280.51037777778
516,"S5","S5",268,1142.67071111111,-874.670711111111
516,"S5","S1",516,1766.45654444445,-1250.45654444445
516,"S5","S2",516,2022.64176111111,-1506.64176111111
516,"S5","S3",516,745.393744444444,-229.393744444444
516,"S5","S4",516,1045.02408888889,-529.02408888889
516,"S5","S5",516,1324.14551111111,-808.145511111111
516,"S5","S5",741,1257.21961111111,-516.219611111113
516,"S5","S5",1012,1280.79036111111,-268.790361111111
516,"S5","S5",1278,1472.93793888889,-194.937938888888
516,"S5","S5",1513,1746.89375555555,-233.893755555555
516,"S5","S5",1827,1922.17852222222,-95.1785222222188
516,"S5","S5",2141,3041.27231666666,-900.272316666663
516,"S5","S5",2395,2734.10608888889,-339.106088888889
516,"S5","S5",2656,2550.22761666666,105.772383333337
516,"S5","S5",2915,2739.86062222222,175.13937777778
516,"S5","S5",3181,3621.22461666667,-440.224616666668
516,"S5","S5",3388,3586.07884444444,-198.078844444441
516,"S5","S5",3673,2827.79273333333,845.207266666669
516,"S5","S5",3949,3410.69725,538.302749999999
516,"S5","S5",4267,4440.06171111111,-173.061711111111
516,"S5","S5",4972,4269.35951111111,702.640488888889
741,"S1","S1",268,1553.19515555555,-1285.19515555555
741,"S1","S1",516,1148.85011666666,-632.850116666664
741,"S1","S1",741,2035.14558888889,-1294.14558888889
741,"S1","S2",741,1121.67387222222,-380.673872222221
741,"S1","S3",741,767.502122222221,-26.5021222222215
741,"S1","S4",741,1849.53578333333,-1108.53578333333
741,"S1","S5",741,1946.32363888889,-1205.32363888889
741,"S1","S1",1012,1034.99665555555,-22.9966555555548
741,"S1","S1",1278,1791.80745555555,-513.807455555554
741,"S1","S1",1513,1603.26149444444,-90.2614944444442
741,"S1","S1",1827,2714.21258333333,-887.212583333332
741,"S1","S1",2141,2610.75386111111,-469.753861111109
741,"S1","S1",2395,2467.49315,-72.4931499999998
741,"S1","S1",2656,2912.25220555556,-256.252205555555
741,"S1","S1",2915,3331.46281666667,-416.462816666667
741,"S1","S1",3181,3229.04811111112,-48.0481111111158
741,"S1","S1",3388,3622.01706111111,-234.017061111115
741,"S1","S1",3949,3853.32218333333,95.6778166666695
741,"S1","S1",4267,4171.80307777778,95.1969222222215
741,"S1","S1",4731,4280.51035555556,450.489644444444
741,"S1","S1",4972,3637.87252777778,1334.12747222222
741,"S2","S2",268,576.531066666667,-308.531066666667
741,"S2","S2",516,1366.22417222222,-850.224172222222
741,"S2","S1",741,2214.31701111111,-1473.31701111111
741,"S2","S2",741,1072.64207777778,-331.642077777777
741,"S2","S3",741,888.556677777777,-147.556677777777
741,"S2","S4",741,1610.68634444445,-869.686344444445
741,"S2","S5",741,2046.06158888889,-1305.06158888889
741,"S2","S2",1278,1455.68282222222,-177.682822222221
741,"S2","S2",1513,1663.87025555555,-150.870255555553
741,"S2","S2",1827,1662.77307222222,164.226927777779
741,"S2","S2",2141,2435.30127222222,-294.301272222222
741,"S2","S2",2395,2751.50140555556,-356.501405555556
741,"S2","S2",2656,2660.28307777778,-4.28307777778082
741,"S2","S2",2915,2850.03730555556,64.9626944444435
741,"S2","S2",3181,3778.15950000001,-597.159500000007
741,"S2","S2",3388,3025.30108888889,362.698911111111
741,"S2","S2",3673,2797.84425555555,875.155744444447
741,"S2","S2",3949,3609.88501111111,339.114988888886
741,"S2","S2",4267,3814.05641666667,452.943583333327
741,"S2","S2",4473,4449.65151111112,23.3484888888834
741,"S2","S2",4731,3068.70913888889,1662.29086111111
741,"S2","S2",4972,4545.79932777778,426.200672222221
741,"S3","S3",268,1200.75355,-932.753550000001
741,"S3","S3",516,800.008933333334,-284.008933333334
741,"S3","S1",741,2250.22787777778,-1509.22787777778
741,"S3","S2",741,1699.01638333333,-958.016383333332
741,"S3","S3",741,1275.79940555556,-534.799405555556
741,"S3","S4",741,1997.66771666666,-1256.66771666666
741,"S3","S5",741,2094.54492222222,-1353.54492222222
741,"S3","S3",1012,799.018822222222,212.981177777778
741,"S3","S3",1278,1485.22718333333,-207.227183333331
741,"S3","S3",1513,1309.16773333333,203.832266666667
741,"S3","S3",1827,1579.81697222222,247.183027777779
741,"S3","S3",2141,1812.69511111111,328.304888888892
741,"S3","S3",2395,2379.3081,15.6919000000021
741,"S3","S3",2656,3139.20146666666,-483.201466666663
741,"S3","S3",2915,2431.17458888888,483.825411111115
741,"S3","S3",3181,3538.26807777778,-357.268077777776
741,"S3","S3",3388,3338.64072222222,49.3592777777817
741,"S3","S3",3673,3864.83261666666,-191.832616666665
741,"S3","S3",3949,3665.00622777778,283.993772222222
741,"S3","S3",4267,4364.46968333333,-97.4696833333337
741,"S3","S3",4731,3941.09026111111,789.90973888889
741,"S3","S3",4972,3941.4953611111,1030.5046388889
741,"S4","S4",516,644.898955555556,-128.898955555556
741,"S4","S1",741,2012.12015,-1271.12015
741,"S4","S2",741,1113.3569,-372.3569
741,"S4","S3",741,837.014877777779,-96.0148777777786
741,"S4","S4",741,1726.32504444445,-985.325044444447
741,"S4","S5",741,1910.87977222222,-1169.87977222222
741,"S4","S4",1012,765.910722222223,246.089277777777
741,"S4","S4",1278,1061.89794444444,216.102055555556
741,"S4","S4",1513,1445.38054444444,67.6194555555576
741,"S4","S4",1827,2261.70528333334,-434.705283333336
741,"S4","S4",2141,2534.95974444445,-393.959744444448
741,"S4","S4",2395,2251.24310555555,143.756894444446
741,"S4","S4",2656,2452.12806111111,203.871938888888
741,"S4","S4",2915,3496.8515,-581.851500000005
741,"S4","S4",3181,3424.48193888889,-243.48193888889
741,"S4","S4",3388,3475.90574444444,-87.9057444444397
741,"S4","S4",3673,2513.45819444444,1159.54180555556
741,"S4","S4",3949,3768.90583333333,180.09416666667
741,"S4","S4",4267,4549.11176111111,-282.111761111114
741,"S4","S4",4731,3817.29922222222,913.700777777779
741,"S4","S4",4972,3851.13175555556,1120.86824444444
741,"S5","S5",268,820.66423888889,-552.66423888889
741,"S5","S5",516,1128.37156111111,-612.371561111111
741,"S5","S1",741,2304.21784444445,-1563.21784444445
741,"S5","S2",741,1324.23141666667,-583.231416666666
741,"S5","S3",741,1013.12526666667,-272.125266666667
741,"S5","S4",741,1883.16629444445,-1142.16629444445
741,"S5","S5",741,2136.31918888889,-1395.31918888889
741,"S5","S5",1012,1613.5184,-601.518399999999
741,"S5","S5",1278,1496.48158888888,-218.481588888885
741,"S5","S5",1513,1589.2649,-76.2648999999979
741,"S5","S5",1827,2090.73129444444,-263.731294444442
741,"S5","S5",2141,2917.57331666667,-776.573316666666
741,"S5","S5",2395,2642.17666111111,-247.17666111111
741,"S5","S5",2656,2491.42480555555,164.575194444445
741,"S5","S5",2915,2660.88669444444,254.11330555556
741,"S5","S5",3181,3701.13428888889,-520.134288888886
741,"S5","S5",3388,3550.15461111111,-162.154611111108
741,"S5","S5",3673,2677.47101666666,995.52898333334
741,"S5","S5",3949,3622.5765,326.423499999999
741,"S5","S5",4267,4487.99585555555,-220.995855555555
741,"S5","S5",4972,4320.13028888888,651.869711111116
1012,"S1","S1",268,1576.4055,-1308.4055
1012,"S1","S1",516,1097.09736111111,-581.097361111109
1012,"S1","S1",741,1300.87522777778,-559.875227777778
1012,"S1","S1",1012,996.188844444443,15.811155555557
1012,"S1","S3",1012,981.534455555554,30.4655444444459
1012,"S1","S4",1012,869.053699999999,142.946300000001
1012,"S1","S5",1012,1275.86334444444,-263.863344444444
1012,"S1","S1",1278,1848.67256111111,-570.672561111109
1012,"S1","S1",1513,1637.54255,-124.542549999999
1012,"S1","S1",1827,2752.25706111111,-925.257061111109
1012,"S1","S1",2141,2610.05104444444,-469.051044444443
1012,"S1","S1",2395,2501.24319444444,-106.243194444443
1012,"S1","S1",2656,2943.96756111111,-287.967561111112
1012,"S1","S1",2915,3166.98085555556,-251.980855555557
1012,"S1","S1",3181,2937.30874444444,243.691255555557
1012,"S1","S1",3388,3610.69322222222,-222.693222222223
1012,"S1","S1",3949,3798.65185,150.34815
1012,"S1","S1",4267,4161.05063333333,105.949366666669
1012,"S1","S1",4731,4276.90928888888,454.090711111116
1012,"S1","S1",4972,3507.95465,1464.04535
1012,"S3","S3",268,727.843738888888,-459.843738888888
1012,"S3","S3",516,650.867233333333,-134.867233333333
1012,"S3","S3",741,768.423849999999,-27.4238499999994
1012,"S3","S1",1012,1011.76846666667,0.231533333333573
1012,"S3","S3",1012,904.277472222221,107.722527777779
1012,"S3","S4",1012,840.826722222221,171.173277777779
1012,"S3","S5",1012,1391.15019444444,-379.150194444442
1012,"S3","S3",1278,1567.90073888889,-289.900738888888
1012,"S3","S3",1513,1365.27284444444,147.727155555556
1012,"S3","S3",1827,1700.17148333333,126.828516666668
1012,"S3","S3",2141,1518.00038333333,622.999616666668
1012,"S3","S3",2395,2399.60887777778,-4.60887777777589
1012,"S3","S3",2656,3078.11375,-422.11375
1012,"S3","S3",2915,2399.68382777778,515.316172222223
1012,"S3","S3",3181,3479.30589444445,-298.305894444445
1012,"S3","S3",3388,3292.541,95.4590000000007
1012,"S3","S3",3673,3721.07957222223,-48.0795722222274
1012,"S3","S3",3949,3696.16294444444,252.837055555557
1012,"S3","S3",4267,4375.68346666667,-108.683466666668
1012,"S3","S3",4731,3804.14393333334,926.856066666663
1012,"S3","S3",4972,4002.83617222222,969.163827777777
1012,"S4","S4",516,619.8679,-103.8679
1012,"S4","S4",741,921.178394444444,-180.178394444444
1012,"S4","S1",1012,1005.56216111111,6.43783888888947
1012,"S4","S3",1012,965.599155555555,46.4008444444452
1012,"S4","S4",1012,762.378977777778,249.621022222222
1012,"S4","S5",1012,1433.82968888889,-421.829688888889
1012,"S4","S4",1278,1114.52666666667,163.473333333333
1012,"S4","S4",1513,1449.90626111111,63.0937388888901
1012,"S4","S4",1827,2295.14555,-468.145549999999
1012,"S4","S4",2141,2547.84583333334,-406.845833333335
1012,"S4","S4",2395,2381.54126111111,13.4587388888904
1012,"S4","S4",2656,2452.56417777777,203.435822222226
1012,"S4","S4",2915,3501.27021666666,-586.270216666665
1012,"S4","S4",3181,3402.97305555555,-221.973055555553
1012,"S4","S4",3388,3462.13067777777,-74.1306777777722
1012,"S4","S4",3673,2627.81643888889,1045.18356111111
1012,"S4","S4",3949,3582.52297222222,366.477027777777
1012,"S4","S4",4267,4557.21842222223,-290.218422222226
1012,"S4","S4",4731,3614.35015555556,1116.64984444444
1012,"S4","S4",4972,3561.16013888889,1410.83986111111
1012,"S5","S5",268,953.976244444444,-685.976244444444
1012,"S5","S5",516,1296.20771111111,-780.207711111108
1012,"S5","S5",741,1111.86382777778,-370.863827777777
1012,"S5","S1",1012,949.756833333333,62.2431666666665
1012,"S5","S3",1012,1203.88666111111,-191.886661111109
1012,"S5","S4",1012,1028.12823888889,-16.1282388888872
1012,"S5","S5",1012,1552.63388888889,-540.633888888887
1012,"S5","S5",1278,1513.1657,-235.165699999998
1012,"S5","S5",1513,1644.95877222222,-131.95877222222
1012,"S5","S5",1827,2014.85121111111,-187.85121111111
1012,"S5","S5",2141,2967.79547777778,-826.795477777777
1012,"S5","S5",2395,2712.24449444445,-317.244494444446
1012,"S5","S5",2656,2467.40212222222,188.59787777778
1012,"S5","S5",2915,2718.20016666666,196.799833333336
1012,"S5","S5",3181,3649.15012777777,-468.150127777774
1012,"S5","S5",3388,3528.28783888889,-140.287838888892
1012,"S5","S5",3673,2774.28779444444,898.712205555556
1012,"S5","S5",3949,3471.79445,477.205549999996
1012,"S5","S5",4267,4484.01832222223,-217.018322222227
1012,"S5","S5",4972,4297.43394444444,674.566055555556
1278,"S1","S1",268,1623.74038888889,-1355.74038888889
1278,"S1","S1",516,1108.47146111111,-592.471461111111
1278,"S1","S1",741,1213.13169444445,-472.131694444446
1278,"S1","S1",1012,943.179083333334,68.8209166666662
1278,"S1","S1",1278,2052.76858888889,-774.768588888887
1278,"S1","S2",1278,1532.15181666667,-254.151816666666
1278,"S1","S3",1278,1625.51063333333,-347.510633333335
1278,"S1","S4",1278,1234.66318333333,43.3368166666671
1278,"S1","S5",1278,1556.18406666667,-278.184066666666
1278,"S1","S1",1513,1650.53733888889,-137.537338888887
1278,"S1","S1",1827,2699.31692222222,-872.31692222222
1278,"S1","S1",2141,2644.68846666666,-503.688466666662
1278,"S1","S1",2395,2472.99517222222,-77.9951722222249
1278,"S1","S1",2656,2931.91749444444,-275.917494444442
1278,"S1","S1",2915,3154.95892777778,-239.958927777781
1278,"S1","S1",3181,2837.88845555555,343.111544444445
1278,"S1","S1",3388,3641.26463888888,-253.264638888883
1278,"S1","S1",3949,3855.25849444444,93.7415055555557
1278,"S1","S1",4267,4164.66237777778,102.337622222218
1278,"S1","S1",4731,4278.38067222223,452.619327777769
1278,"S1","S1",4972,3338.69739444444,1633.30260555556
1278,"S2","S2",268,593.307338888888,-325.307338888888
1278,"S2","S2",516,1488.44658888889,-972.44658888889
1278,"S2","S2",741,683.706077777777,57.2939222222229
1278,"S2","S1",1278,2002.88242222222,-724.882422222221
1278,"S2","S2",1278,1485.2017,-207.201700000001
1278,"S2","S3",1278,1622.82225,-344.822249999998
1278,"S2","S4",1278,1311.1948,-33.1947999999988
1278,"S2","S5",1278,1533.02435555555,-255.024355555555
1278,"S2","S2",1513,1832.27772777778,-319.277727777777
1278,"S2","S2",1827,1689.07118888889,137.92881111111
1278,"S2","S2",2141,2402.82631111111,-261.826311111113
1278,"S2","S2",2395,2808.98277777778,-413.982777777781
1278,"S2","S2",2656,2511.43077222222,144.569227777778
1278,"S2","S2",2915,2883.64019444445,31.3598055555531
1278,"S2","S2",3181,3792.53484444444,-611.534844444445
1278,"S2","S2",3388,2979.64876111111,408.35123888889
1278,"S2","S2",3673,2861.17687777778,811.823122222221
1278,"S2","S2",3949,3609.39994444444,339.600055555558
1278,"S2","S2",4267,3802.18373888889,464.816261111109
1278,"S2","S2",4473,4473.00477777778,-0.00477777778087329
1278,"S2","S2",4731,3058.22472777778,1672.77527222222
1278,"S2","S2",4972,4561.30270555556,410.697294444444
1278,"S3","S3",268,705.237122222222,-437.237122222222
1278,"S3","S3",516,684.869333333333,-168.869333333333
1278,"S3","S3",741,734.963183333332,6.03681666666762
1278,"S3","S3",1012,818.670738888888,193.329261111112
1278,"S3","S1",1278,1813.57785,-535.577849999998
1278,"S3","S2",1278,1342.46025,-64.4602499999992
1278,"S3","S3",1278,1543.77857222222,-265.778572222222
1278,"S3","S4",1278,1230.40044444444,47.5995555555558
1278,"S3","S5",1278,1433.87838333333,-155.878383333332
1278,"S3","S3",1513,1382.11661111111,130.883388888888
1278,"S3","S3",1827,1678.93453333333,148.065466666667
1278,"S3","S3",2141,1631.27338888889,509.726611111111
1278,"S3","S3",2395,2342.14502777778,52.8549722222197
1278,"S3","S3",2656,3033.67232222222,-377.67232222222
1278,"S3","S3",2915,2373.79077777777,541.209222222229
1278,"S3","S3",3181,3513.43191111111,-332.431911111113
1278,"S3","S3",3388,3335.69842222222,52.3015777777769
1278,"S3","S3",3673,3736.28255555556,-63.2825555555573
1278,"S3","S3",3949,3625.22086666667,323.779133333332
1278,"S3","S3",4267,4327.01297222222,-60.0129722222237
1278,"S3","S3",4731,3814.22326666667,916.77673333333
1278,"S3","S3",4972,4000.22419444444,971.775805555556
1278,"S4","S4",516,692.849133333333,-176.849133333333
1278,"S4","S4",741,898.614433333333,-157.614433333333
1278,"S4","S4",1012,746.081949999999,265.918050000001
1278,"S4","S1",1278,1893.30822222222,-615.308222222223
1278,"S4","S2",1278,1500.78132222222,-222.781322222223
1278,"S4","S3",1278,1633.67925,-355.67925
1278,"S4","S4",1278,1230.97658888889,47.0234111111126
1278,"S4","S5",1278,1515.71137777778,-237.711377777778
1278,"S4","S4",1513,1462.68691666667,50.3130833333337
1278,"S4","S4",1827,2246.46029444445,-419.460294444446
1278,"S4","S4",2141,2544.37921111111,-403.379211111112
1278,"S4","S4",2395,2424.23460555556,-29.2346055555586
1278,"S4","S4",2656,2523.45666666667,132.543333333333
1278,"S4","S4",2915,3501.76890000001,-586.768900000005
1278,"S4","S4",3181,3410.28848888889,-229.288488888889
1278,"S4","S4",3388,3461.93345,-73.9334499999982
1278,"S4","S4",3673,2662.56243333333,1010.43756666667
1278,"S4","S4",3949,3517.18011111111,431.819888888887
1278,"S4","S4",4267,4571.62906111111,-304.629061111113
1278,"S4","S4",4731,3502.67835,1228.32165
